class,image_path,name,xmax,xmin,ymax,ymin
7.0,9f5dd9884a6bad7133554796fff53661.jpg,BAD_BILLBOARD,625.0,534.0,184.0,131.0
7.0,9f5dd9884a6bad7133554796fff53661.jpg,BAD_BILLBOARD,268.0,106.0,193.0,136.0
7.0,9f5dd9884a6bad7133554796fff53661.jpg,BAD_BILLBOARD,570.0,488.0,200.0,147.0
7.0,325db3681c6661b028fb1c055b906c60.jpg,BAD_BILLBOARD,473.0,272.0,244.0,151.0
7.0,5394c995f20f690020b7969e1cbbc0ff.jpg,BAD_BILLBOARD,734.0,576.0,222.0,188.0
3.0,6fda45fcd9c734e41732480c518ab2a5.jpg,GARBAGE,536.0,470.0,343.0,298.0
3.0,6fda45fcd9c734e41732480c518ab2a5.jpg,GARBAGE,162.0,89.0,379.0,331.0
3.0,1641aff7eaf7d87adb61255bd2c58b03.jpg,GARBAGE,381.0,309.0,245.0,204.0
2.0,fe20ce76e5e5dad810322af9b683f471.jpg,POTHOLES,294.0,90.0,301.0,223.0
9.0,f72fa1e032857b09399ae083a8d63a86.jpg,CLUTTER_SIDEWALK,502.0,-43.0,608.0,212.0
9.0,f72fa1e032857b09399ae083a8d63a86.jpg,CLUTTER_SIDEWALK,1066.0,336.0,600.0,212.0
2.0,1eebacd7998cda3ebd001a894d5e8d5c.jpg,POTHOLES,925.0,703.0,523.0,375.0
3.0,1eebacd7998cda3ebd001a894d5e8d5c.jpg,GARBAGE,964.0,886.0,358.0,282.0
7.0,40d542f9536474f0b4932e48a89d3a61.jpg,BAD_BILLBOARD,201.0,86.0,245.0,202.0
3.0,18a085b399ac992ff6ee5b142e514250.jpg,GARBAGE,186.0,6.0,312.0,224.0
3.0,18a085b399ac992ff6ee5b142e514250.jpg,GARBAGE,162.0,48.0,477.0,404.0
3.0,18a085b399ac992ff6ee5b142e514250.jpg,GARBAGE,268.0,133.0,309.0,234.0
3.0,18a085b399ac992ff6ee5b142e514250.jpg,GARBAGE,330.0,214.0,307.0,231.0
3.0,18a085b399ac992ff6ee5b142e514250.jpg,GARBAGE,414.0,312.0,302.0,245.0
2.0,4fcb6ccd28674885ac55525d4b0710b6.jpg,POTHOLES,485.0,389.0,388.0,313.0
2.0,4fcb6ccd28674885ac55525d4b0710b6.jpg,POTHOLES,817.0,642.0,339.0,258.0
3.0,a62a69df6401db7412f21b8a4b8b2832.jpg,GARBAGE,755.0,685.0,284.0,229.0
3.0,a62a69df6401db7412f21b8a4b8b2832.jpg,GARBAGE,964.0,902.0,334.0,289.0
3.0,a62a69df6401db7412f21b8a4b8b2832.jpg,GARBAGE,751.0,687.0,449.0,396.0
0.0,dde03ef8a674d35eaca3ac5f412c8116.jpg,GRAFFITI,306.0,240.0,247.0,201.0
3.0,4e7db9e254c41371e89dca348788ba9c.jpg,GARBAGE,974.0,890.0,256.0,193.0
7.0,defc32051b5d73aa3e7f6f386862a622.jpg,BAD_BILLBOARD,266.0,197.0,202.0,143.0
0.0,fcf0b145f7c16e26186d591959bea3a9.jpg,GRAFFITI,524.0,310.0,184.0,111.0
7.0,297c6ae91f335afa7880ee1c5c5202ae.jpg,BAD_BILLBOARD,592.0,472.0,229.0,173.0
3.0,ada5cc1be19c27e29027cd83d531354b.jpg,GARBAGE,819.0,754.0,260.0,206.0
9.0,3f8f1ce7a128a1ab1fd361e2cf8ab3aa.jpg,CLUTTER_SIDEWALK,667.0,172.0,296.0,207.0
3.0,3f8f1ce7a128a1ab1fd361e2cf8ab3aa.jpg,GARBAGE,792.0,684.0,293.0,231.0
9.0,3f8f1ce7a128a1ab1fd361e2cf8ab3aa.jpg,CLUTTER_SIDEWALK,944.0,675.0,304.0,206.0
2.0,ca81dcb26cc81f6e10abcd864885612d.jpg,POTHOLES,730.0,575.0,313.0,225.0
2.0,ca81dcb26cc81f6e10abcd864885612d.jpg,POTHOLES,901.0,679.0,371.0,252.0
3.0,7f3121c4e3352beee0a321e548b31e7b.jpg,GARBAGE,195.0,138.0,271.0,232.0
3.0,7f3121c4e3352beee0a321e548b31e7b.jpg,GARBAGE,105.0,45.0,275.0,238.0
3.0,7f3121c4e3352beee0a321e548b31e7b.jpg,GARBAGE,116.0,-26.0,353.0,265.0
3.0,7f3121c4e3352beee0a321e548b31e7b.jpg,GARBAGE,501.0,418.0,337.0,282.0
10.0,08c362323b428a71eb83aecfca231473.jpg,UNKEPT_FACADE,1039.0,678.0,304.0,111.0
2.0,08c362323b428a71eb83aecfca231473.jpg,POTHOLES,529.0,408.0,260.0,209.0
2.0,6fcee3eb1e7250958352fad198569de2.jpg,POTHOLES,416.0,162.0,503.0,311.0
3.0,6fcee3eb1e7250958352fad198569de2.jpg,GARBAGE,876.0,769.0,455.0,372.0
4.0,125744de9cf3740396125c9426fad0d5.jpg,CONSTRUCTION_ROAD,224.0,-6.0,228.0,99.0
4.0,125744de9cf3740396125c9426fad0d5.jpg,CONSTRUCTION_ROAD,382.0,140.0,274.0,95.0
9.0,89ddeeab47d3d477aae671807f10a8ce.jpg,CLUTTER_SIDEWALK,1013.0,80.0,514.0,257.0
9.0,0ec19b78e71f1f04e1d1f06c16fa4094.jpg,CLUTTER_SIDEWALK,474.0,125.0,285.0,117.0
3.0,2e704259e11582be3c5269b25f7c4ee9.jpg,GARBAGE,597.0,443.0,533.0,452.0
3.0,2e704259e11582be3c5269b25f7c4ee9.jpg,GARBAGE,689.0,585.0,547.0,452.0
0.0,e3a2998c769f43f2767cce3c50e0e193.jpg,GRAFFITI,478.0,278.0,122.0,-30.0
10.0,e3a2998c769f43f2767cce3c50e0e193.jpg,UNKEPT_FACADE,589.0,339.0,227.0,42.0
10.0,e3a2998c769f43f2767cce3c50e0e193.jpg,UNKEPT_FACADE,365.0,189.0,158.0,26.0
3.0,5191ba1f844dc80bdef515cc5733b468.jpg,GARBAGE,420.0,-111.0,522.0,81.0
2.0,5191ba1f844dc80bdef515cc5733b468.jpg,POTHOLES,516.0,434.0,375.0,258.0
2.0,5191ba1f844dc80bdef515cc5733b468.jpg,POTHOLES,614.0,357.0,454.0,316.0
2.0,5191ba1f844dc80bdef515cc5733b468.jpg,POTHOLES,813.0,479.0,483.0,323.0
4.0,024f288e689bf2aca56788af93f84d25.jpg,CONSTRUCTION_ROAD,464.0,173.0,260.0,171.0
4.0,024f288e689bf2aca56788af93f84d25.jpg,CONSTRUCTION_ROAD,689.0,338.0,247.0,164.0
2.0,65db5e118445c8ec05e08174a3ef8610.jpg,POTHOLES,832.0,467.0,542.0,261.0
2.0,cca4d2787be09ba7c89408ce0ee21940.jpg,POTHOLES,213.0,0.0,397.0,242.0
9.0,d88c9c346eb88702569f9f060424bbc3.jpg,CLUTTER_SIDEWALK,503.0,-44.0,321.0,167.0
9.0,d88c9c346eb88702569f9f060424bbc3.jpg,CLUTTER_SIDEWALK,1019.0,549.0,330.0,197.0
3.0,d88c9c346eb88702569f9f060424bbc3.jpg,GARBAGE,665.0,521.0,380.0,289.0
2.0,ad3c68fd3abb35abaf32f5385482486d.jpg,POTHOLES,614.0,425.0,470.0,317.0
2.0,ad3c68fd3abb35abaf32f5385482486d.jpg,POTHOLES,797.0,513.0,517.0,331.0
7.0,c415ce33c5dd72b92e3d411ecee2a580.jpg,BAD_BILLBOARD,217.0,109.0,210.0,151.0
7.0,c415ce33c5dd72b92e3d411ecee2a580.jpg,BAD_BILLBOARD,172.0,15.0,224.0,150.0
9.0,d9bd424d6b040fcb415a3e87c9750307.jpg,CLUTTER_SIDEWALK,449.0,117.0,265.0,170.0
9.0,d9bd424d6b040fcb415a3e87c9750307.jpg,CLUTTER_SIDEWALK,698.0,344.0,275.0,158.0
9.0,db0e5d13d26071f466809efc8067fe9a.jpg,CLUTTER_SIDEWALK,321.0,3.0,421.0,235.0
9.0,db0e5d13d26071f466809efc8067fe9a.jpg,CLUTTER_SIDEWALK,836.0,258.0,408.0,237.0
3.0,db0e5d13d26071f466809efc8067fe9a.jpg,GARBAGE,290.0,169.0,382.0,305.0
3.0,31290fbea375cd6f1d6cfdce56afb520.jpg,GARBAGE,699.0,573.0,375.0,258.0
4.0,02375183f793040ebe1192ef1177104d.jpg,CONSTRUCTION_ROAD,647.0,-78.0,508.0,125.0
4.0,02375183f793040ebe1192ef1177104d.jpg,CONSTRUCTION_ROAD,1043.0,346.0,529.0,150.0
0.0,09644ff5f887fc2caf165f0814b55cda.jpg,GRAFFITI,448.0,272.0,208.0,80.0
2.0,09644ff5f887fc2caf165f0814b55cda.jpg,POTHOLES,602.0,410.0,282.0,189.0
3.0,ee0bee344c5ba2c1d2e2045187b13800.jpg,GARBAGE,689.0,608.0,210.0,162.0
3.0,ee0bee344c5ba2c1d2e2045187b13800.jpg,GARBAGE,831.0,727.0,243.0,181.0
3.0,ee0bee344c5ba2c1d2e2045187b13800.jpg,GARBAGE,169.0,92.0,237.0,187.0
9.0,4d7d8282027383eb7f5b2593f0576ae0.jpg,CLUTTER_SIDEWALK,414.0,306.0,200.0,166.0
9.0,4d7d8282027383eb7f5b2593f0576ae0.jpg,CLUTTER_SIDEWALK,346.0,196.0,232.0,164.0
9.0,4d7d8282027383eb7f5b2593f0576ae0.jpg,CLUTTER_SIDEWALK,267.0,-10.0,271.0,164.0
2.0,37274d1f9a404b030ac723babf3e463c.jpg,POTHOLES,231.0,79.0,358.0,253.0
2.0,37274d1f9a404b030ac723babf3e463c.jpg,POTHOLES,881.0,654.0,391.0,299.0
4.0,ddc453fdaf214185dc703ff6281fd24a.jpg,CONSTRUCTION_ROAD,485.0,-92.0,379.0,12.0
4.0,ddc453fdaf214185dc703ff6281fd24a.jpg,CONSTRUCTION_ROAD,760.0,240.0,379.0,40.0
4.0,ddc453fdaf214185dc703ff6281fd24a.jpg,CONSTRUCTION_ROAD,1065.0,513.0,370.0,58.0
3.0,30f47cf8949679813252ca6359ae059e.jpg,GARBAGE,502.0,398.0,238.0,154.0
9.0,8606e8df0ee7b330cdb7d0dd330ae7b7.jpg,CLUTTER_SIDEWALK,925.0,345.0,428.0,173.0
2.0,be7b99d923c8729b824042dce6aca0e1.jpg,POTHOLES,687.0,577.0,322.0,249.0
3.0,1c01f282d69336b96f8c2e36ddb7013f.jpg,GARBAGE,678.0,577.0,279.0,186.0
3.0,921b38fcab84fc09f64480cc6500bbfe.jpg,GARBAGE,406.0,316.0,382.0,329.0
3.0,921b38fcab84fc09f64480cc6500bbfe.jpg,GARBAGE,284.0,206.0,363.0,310.0
3.0,d5f57126e0a79470a1a6b59a38fcdfeb.jpg,GARBAGE,57.0,-10.0,248.0,199.0
3.0,6fb1706abbe1b629157db05ef97fd4c4.jpg,GARBAGE,128.0,54.0,290.0,259.0
3.0,6fb1706abbe1b629157db05ef97fd4c4.jpg,GARBAGE,204.0,140.0,298.0,257.0
3.0,6fb1706abbe1b629157db05ef97fd4c4.jpg,GARBAGE,405.0,295.0,301.0,246.0
3.0,6fb1706abbe1b629157db05ef97fd4c4.jpg,GARBAGE,438.0,373.0,307.0,270.0
3.0,dba797ccce21ec49aacb345defe569bf.jpg,GARBAGE,525.0,461.0,428.0,378.0
0.0,6964aabd27ae9ac9b9824117462ea150.jpg,GRAFFITI,552.0,451.0,187.0,136.0
3.0,9963f142379872ace3021b3ab93dce44.jpg,GARBAGE,538.0,482.0,247.0,204.0
3.0,81fc18397a8eb76ce29b2ca9fb20b57f.jpg,GARBAGE,454.0,357.0,342.0,233.0
10.0,3dc0f3657a4b64f510edd7945ef97bbd.jpg,UNKEPT_FACADE,377.0,6.0,318.0,204.0
10.0,3dc0f3657a4b64f510edd7945ef97bbd.jpg,UNKEPT_FACADE,937.0,672.0,323.0,211.0
10.0,3dc0f3657a4b64f510edd7945ef97bbd.jpg,UNKEPT_FACADE,959.0,891.0,318.0,251.0
0.0,3dc0f3657a4b64f510edd7945ef97bbd.jpg,GRAFFITI,75.0,-22.0,291.0,201.0
0.0,3dc0f3657a4b64f510edd7945ef97bbd.jpg,GRAFFITI,628.0,526.0,287.0,246.0
0.0,3dc0f3657a4b64f510edd7945ef97bbd.jpg,GRAFFITI,655.0,608.0,281.0,232.0
0.0,3dc0f3657a4b64f510edd7945ef97bbd.jpg,GRAFFITI,713.0,653.0,290.0,222.0
3.0,1d15349a6649a11834ee337bfb7f5d38.jpg,GARBAGE,531.0,291.0,424.0,342.0
8.0,568475e600caf5cd44c38c8729958750.jpg,SAND_ON_ROAD,747.0,554.0,270.0,160.0
3.0,516af3e97a3c832f1a83e30529fdc33f.jpg,GARBAGE,965.0,860.0,380.0,325.0
3.0,516af3e97a3c832f1a83e30529fdc33f.jpg,GARBAGE,858.0,750.0,388.0,316.0
3.0,516af3e97a3c832f1a83e30529fdc33f.jpg,GARBAGE,278.0,197.0,412.0,355.0
3.0,516af3e97a3c832f1a83e30529fdc33f.jpg,GARBAGE,259.0,183.0,451.0,391.0
0.0,06de51754ba7d8baf62fae440123890d.jpg,GRAFFITI,167.0,-8.0,196.0,116.0
0.0,06de51754ba7d8baf62fae440123890d.jpg,GRAFFITI,323.0,114.0,211.0,109.0
0.0,06de51754ba7d8baf62fae440123890d.jpg,GRAFFITI,614.0,370.0,250.0,115.0
3.0,d68db5accf40263b2e08102fe60ae4e2.jpg,GARBAGE,941.0,813.0,283.0,190.0
3.0,d68db5accf40263b2e08102fe60ae4e2.jpg,GARBAGE,794.0,657.0,263.0,206.0
3.0,c7493cb5916f3020c26cfa29d32681b9.jpg,GARBAGE,281.0,132.0,407.0,354.0
3.0,c7493cb5916f3020c26cfa29d32681b9.jpg,GARBAGE,366.0,264.0,398.0,353.0
3.0,c7493cb5916f3020c26cfa29d32681b9.jpg,GARBAGE,409.0,343.0,414.0,361.0
3.0,f4ca658b0409e25e7f1ca0ed52f480d3.jpg,GARBAGE,727.0,650.0,299.0,231.0
3.0,4a416b872909db30ad200aad2b14a180.jpg,GARBAGE,393.0,338.0,266.0,222.0
3.0,4a416b872909db30ad200aad2b14a180.jpg,GARBAGE,411.0,290.0,311.0,252.0
3.0,4a416b872909db30ad200aad2b14a180.jpg,GARBAGE,277.0,226.0,299.0,250.0
3.0,cc17906ce12942d3a571fb2947182dd6.jpg,GARBAGE,413.0,369.0,365.0,318.0
3.0,cc17906ce12942d3a571fb2947182dd6.jpg,GARBAGE,78.0,4.0,350.0,322.0
3.0,304fc949cf217281bfe030a097bd8725.jpg,GARBAGE,383.0,312.0,216.0,178.0
3.0,304fc949cf217281bfe030a097bd8725.jpg,GARBAGE,373.0,295.0,236.0,182.0
3.0,304fc949cf217281bfe030a097bd8725.jpg,GARBAGE,339.0,258.0,242.0,187.0
3.0,304fc949cf217281bfe030a097bd8725.jpg,GARBAGE,319.0,176.0,267.0,200.0
2.0,0c60aeb768a125999b9b69179f10a479.jpg,POTHOLES,540.0,435.0,399.0,279.0
2.0,0c60aeb768a125999b9b69179f10a479.jpg,POTHOLES,559.0,431.0,555.0,396.0
7.0,3ad3c0fab444ec29bb7469f244850a9f.jpg,BAD_BILLBOARD,1067.0,253.0,420.0,-127.0
3.0,177734249914c7554ee6ef4eabcaaff1.jpg,GARBAGE,411.0,375.0,231.0,198.0
3.0,177734249914c7554ee6ef4eabcaaff1.jpg,GARBAGE,626.0,585.0,234.0,196.0
3.0,177734249914c7554ee6ef4eabcaaff1.jpg,GARBAGE,212.0,155.0,281.0,243.0
3.0,533bf91077dddbf76d8c4fb7ad3a0d2f.jpg,GARBAGE,935.0,826.0,268.0,163.0
3.0,533bf91077dddbf76d8c4fb7ad3a0d2f.jpg,GARBAGE,348.0,283.0,265.0,218.0
3.0,533bf91077dddbf76d8c4fb7ad3a0d2f.jpg,GARBAGE,281.0,225.0,303.0,240.0
7.0,1ba29ef6f2d91cca784a35f2e8404357.jpg,BAD_BILLBOARD,782.0,644.0,198.0,144.0
3.0,6b4aaff3ec3b9d76b4fab3eba61117a8.jpg,GARBAGE,125.0,-38.0,271.0,69.0
9.0,a55c9f9e92797e2a83af7c56064562fb.jpg,CLUTTER_SIDEWALK,856.0,411.0,336.0,195.0
7.0,48e3f5e637b917897fa746a51facec01.jpg,BAD_BILLBOARD,311.0,33.0,96.0,0.0
7.0,48e3f5e637b917897fa746a51facec01.jpg,BAD_BILLBOARD,402.0,309.0,87.0,31.0
7.0,48e3f5e637b917897fa746a51facec01.jpg,BAD_BILLBOARD,443.0,351.0,77.0,22.0
7.0,48e3f5e637b917897fa746a51facec01.jpg,BAD_BILLBOARD,482.0,392.0,87.0,12.0
7.0,48e3f5e637b917897fa746a51facec01.jpg,BAD_BILLBOARD,560.0,467.0,75.0,29.0
7.0,48e3f5e637b917897fa746a51facec01.jpg,BAD_BILLBOARD,829.0,757.0,79.0,34.0
7.0,48e3f5e637b917897fa746a51facec01.jpg,BAD_BILLBOARD,769.0,708.0,76.0,32.0
3.0,f77b400dacb3d80f9f134f36c1ac1272.jpg,GARBAGE,437.0,332.0,315.0,252.0
3.0,f756aa8066483b6d60984b2015468570.jpg,GARBAGE,523.0,413.0,277.0,204.0
3.0,f756aa8066483b6d60984b2015468570.jpg,GARBAGE,551.0,476.0,232.0,187.0
3.0,f756aa8066483b6d60984b2015468570.jpg,GARBAGE,736.0,641.0,419.0,364.0
3.0,f756aa8066483b6d60984b2015468570.jpg,GARBAGE,654.0,593.0,448.0,398.0
3.0,f756aa8066483b6d60984b2015468570.jpg,GARBAGE,150.0,62.0,411.0,347.0
2.0,4255fa84582ba207069d415202d520ae.jpg,POTHOLES,525.0,398.0,419.0,246.0
2.0,4255fa84582ba207069d415202d520ae.jpg,POTHOLES,594.0,312.0,510.0,314.0
2.0,8f3102d6fe68ff31a5df66bef5bd9194.jpg,POTHOLES,488.0,276.0,471.0,314.0
2.0,8f3102d6fe68ff31a5df66bef5bd9194.jpg,POTHOLES,573.0,406.0,455.0,261.0
4.0,751bad30b8d4b2c9e9378d763d3a67ef.jpg,CONSTRUCTION_ROAD,261.0,-65.0,313.0,136.0
4.0,751bad30b8d4b2c9e9378d763d3a67ef.jpg,CONSTRUCTION_ROAD,370.0,144.0,279.0,155.0
4.0,751bad30b8d4b2c9e9378d763d3a67ef.jpg,CONSTRUCTION_ROAD,507.0,261.0,273.0,157.0
4.0,751bad30b8d4b2c9e9378d763d3a67ef.jpg,CONSTRUCTION_ROAD,841.0,442.0,352.0,116.0
4.0,751bad30b8d4b2c9e9378d763d3a67ef.jpg,CONSTRUCTION_ROAD,1009.0,603.0,447.0,58.0
3.0,80c5a567e8b219648f40efb200b30a0d.jpg,GARBAGE,350.0,271.0,253.0,203.0
3.0,80c5a567e8b219648f40efb200b30a0d.jpg,GARBAGE,350.0,265.0,305.0,259.0
3.0,80c5a567e8b219648f40efb200b30a0d.jpg,GARBAGE,405.0,356.0,351.0,329.0
3.0,80c5a567e8b219648f40efb200b30a0d.jpg,GARBAGE,487.0,428.0,231.0,170.0
5.0,9b39d91113b05558b5213353a8d1331f.jpg,BROKEN_SIGNAGE,144.0,100.0,231.0,178.0
3.0,df86235a1187a57ba394526c8f9e6756.jpg,GARBAGE,452.0,359.0,427.0,355.0
2.0,1e33ea635bbd53e27edce25039d3c5ad.jpg,POTHOLES,640.0,533.0,455.0,310.0
2.0,1e33ea635bbd53e27edce25039d3c5ad.jpg,POTHOLES,836.0,548.0,568.0,386.0
3.0,eda3cef534743264cba3f3c953fe4f7b.jpg,GARBAGE,931.0,877.0,386.0,309.0
3.0,8cfdf1920c0c09c89bdae14bbae4328e.jpg,GARBAGE,646.0,562.0,235.0,175.0
3.0,8cfdf1920c0c09c89bdae14bbae4328e.jpg,GARBAGE,197.0,104.0,250.0,173.0
3.0,51be0f0e093fe2222c70b46c7dd31709.jpg,GARBAGE,568.0,454.0,271.0,176.0
7.0,08142cfc052cd0e58dbdfd25b9c76ea9.jpg,BAD_BILLBOARD,475.0,241.0,115.0,3.0
3.0,5d2aa33d21ddb864b9e7be856bd30860.jpg,GARBAGE,474.0,371.0,245.0,209.0
3.0,5d2aa33d21ddb864b9e7be856bd30860.jpg,GARBAGE,472.0,418.0,220.0,178.0
3.0,0560cd977021e78f9136e22d53d95268.jpg,GARBAGE,949.0,790.0,466.0,344.0
3.0,0560cd977021e78f9136e22d53d95268.jpg,GARBAGE,749.0,672.0,450.0,379.0
9.0,0560cd977021e78f9136e22d53d95268.jpg,CLUTTER_SIDEWALK,761.0,158.0,518.0,347.0
2.0,8d3839b819a5bcc91f60c3c6ccbc3e6b.jpg,POTHOLES,343.0,176.0,332.0,256.0
2.0,8d3839b819a5bcc91f60c3c6ccbc3e6b.jpg,POTHOLES,294.0,35.0,381.0,278.0
3.0,515d78c618eb1e559b5211f90674a7a3.jpg,GARBAGE,488.0,414.0,446.0,390.0
3.0,455255272d6689b5fcac862a9c8eb996.jpg,GARBAGE,432.0,376.0,323.0,289.0
3.0,455255272d6689b5fcac862a9c8eb996.jpg,GARBAGE,795.0,716.0,492.0,418.0
9.0,18778922833d0cf7b381baa70f60758c.jpg,CLUTTER_SIDEWALK,323.0,9.0,276.0,195.0
9.0,18778922833d0cf7b381baa70f60758c.jpg,CLUTTER_SIDEWALK,562.0,268.0,247.0,198.0
9.0,18778922833d0cf7b381baa70f60758c.jpg,CLUTTER_SIDEWALK,740.0,523.0,242.0,188.0
3.0,515212fd296f6a95e5366506eb808d3f.jpg,GARBAGE,714.0,601.0,257.0,155.0
3.0,515212fd296f6a95e5366506eb808d3f.jpg,GARBAGE,824.0,653.0,274.0,173.0
0.0,515212fd296f6a95e5366506eb808d3f.jpg,GRAFFITI,771.0,638.0,207.0,108.0
3.0,8acf4b0f982a926478882d5061e5f6ef.jpg,GARBAGE,884.0,756.0,478.0,392.0
3.0,8acf4b0f982a926478882d5061e5f6ef.jpg,GARBAGE,107.0,-19.0,453.0,332.0
3.0,8acf4b0f982a926478882d5061e5f6ef.jpg,GARBAGE,340.0,268.0,437.0,378.0
3.0,026c5fd6fe0e64343e8ff1d6add9f88e.jpg,GARBAGE,97.0,0.0,264.0,206.0
3.0,026c5fd6fe0e64343e8ff1d6add9f88e.jpg,GARBAGE,215.0,92.0,147.0,85.0
3.0,026c5fd6fe0e64343e8ff1d6add9f88e.jpg,GARBAGE,448.0,234.0,176.0,48.0
9.0,026c5fd6fe0e64343e8ff1d6add9f88e.jpg,CLUTTER_SIDEWALK,1165.0,-342.0,473.0,96.0
3.0,16038e446e82d3053ef58bb2489796f1.jpg,GARBAGE,398.0,247.0,297.0,207.0
3.0,16038e446e82d3053ef58bb2489796f1.jpg,GARBAGE,476.0,353.0,301.0,193.0
3.0,16038e446e82d3053ef58bb2489796f1.jpg,GARBAGE,419.0,307.0,302.0,185.0
3.0,8c8bc2c6b2cd0f9c1cbac82c601ab2db.jpg,GARBAGE,949.0,797.0,291.0,216.0
3.0,8c8bc2c6b2cd0f9c1cbac82c601ab2db.jpg,GARBAGE,822.0,756.0,277.0,211.0
3.0,8c8bc2c6b2cd0f9c1cbac82c601ab2db.jpg,GARBAGE,750.0,622.0,273.0,197.0
3.0,8c8bc2c6b2cd0f9c1cbac82c601ab2db.jpg,GARBAGE,825.0,748.0,419.0,366.0
2.0,8c8bc2c6b2cd0f9c1cbac82c601ab2db.jpg,POTHOLES,436.0,230.0,412.0,247.0
2.0,8c8bc2c6b2cd0f9c1cbac82c601ab2db.jpg,POTHOLES,644.0,252.0,524.0,285.0
3.0,9850da5c696bba23ac442fb07a6e0d1d.jpg,GARBAGE,606.0,460.0,307.0,209.0
3.0,9850da5c696bba23ac442fb07a6e0d1d.jpg,GARBAGE,512.0,369.0,288.0,200.0
3.0,783509a9f5d47d8f17d7b97065947bbf.jpg,GARBAGE,594.0,490.0,240.0,163.0
3.0,783509a9f5d47d8f17d7b97065947bbf.jpg,GARBAGE,553.0,479.0,411.0,342.0
3.0,37852eec49aa40698664ccaefac0a62d.jpg,GARBAGE,751.0,634.0,379.0,306.0
3.0,37852eec49aa40698664ccaefac0a62d.jpg,GARBAGE,682.0,617.0,306.0,246.0
0.0,4005a05b622af576bd1eac703d0a2f2c.jpg,GRAFFITI,699.0,613.0,175.0,97.0
0.0,4005a05b622af576bd1eac703d0a2f2c.jpg,GRAFFITI,701.0,600.0,207.0,137.0
0.0,4005a05b622af576bd1eac703d0a2f2c.jpg,GRAFFITI,761.0,658.0,220.0,120.0
0.0,b207e8bf3cf7bca18afe3049c287af42.jpg,GRAFFITI,774.0,653.0,183.0,128.0
0.0,b207e8bf3cf7bca18afe3049c287af42.jpg,GRAFFITI,876.0,757.0,190.0,143.0
3.0,1f7f451526990c81a6e8f37549491b32.jpg,GARBAGE,385.0,264.0,351.0,279.0
3.0,1f7f451526990c81a6e8f37549491b32.jpg,GARBAGE,221.0,175.0,451.0,411.0
3.0,1f7f451526990c81a6e8f37549491b32.jpg,GARBAGE,86.0,44.0,454.0,401.0
7.0,3eaee7e645fa2a54ec2018464c714263.jpg,BAD_BILLBOARD,592.0,517.0,201.0,119.0
4.0,75fe4107c23b46ca91a7986ec2e56975.jpg,CONSTRUCTION_ROAD,394.0,-5.0,357.0,108.0
4.0,75fe4107c23b46ca91a7986ec2e56975.jpg,CONSTRUCTION_ROAD,674.0,248.0,399.0,99.0
4.0,75fe4107c23b46ca91a7986ec2e56975.jpg,CONSTRUCTION_ROAD,1024.0,504.0,432.0,117.0
4.0,1fa9b5a11c86fe598ccffdf44474f68b.jpg,CONSTRUCTION_ROAD,444.0,-7.0,314.0,52.0
4.0,1fa9b5a11c86fe598ccffdf44474f68b.jpg,CONSTRUCTION_ROAD,662.0,269.0,305.0,59.0
4.0,1fa9b5a11c86fe598ccffdf44474f68b.jpg,CONSTRUCTION_ROAD,1034.0,477.0,334.0,51.0
4.0,1c7c8a9d55cae39ab6ce2f00aca8d876.jpg,CONSTRUCTION_ROAD,706.0,349.0,275.0,145.0
2.0,0d381ce87d91f7173d368191ca9547f2.jpg,POTHOLES,296.0,11.0,506.0,344.0
3.0,bc9cce9c4c5567e54df50b03e7c3d866.jpg,GARBAGE,544.0,452.0,298.0,174.0
3.0,bc9cce9c4c5567e54df50b03e7c3d866.jpg,GARBAGE,670.0,602.0,247.0,179.0
9.0,b4e011b1d14a3000d351cdec4ebbd137.jpg,CLUTTER_SIDEWALK,897.0,218.0,330.0,170.0
3.0,b4e011b1d14a3000d351cdec4ebbd137.jpg,GARBAGE,638.0,422.0,341.0,272.0
4.0,5ba59eaae491b93fc28b7c60bd3aaaf7.jpg,CONSTRUCTION_ROAD,530.0,-148.0,698.0,-12.0
4.0,5ba59eaae491b93fc28b7c60bd3aaaf7.jpg,CONSTRUCTION_ROAD,1005.0,314.0,616.0,73.0
3.0,0dc464bf9aaa382ce31edda2899099e7.jpg,GARBAGE,154.0,45.0,474.0,395.0
3.0,afe887951d2566e508964643ff1f9664.jpg,GARBAGE,603.0,535.0,240.0,185.0
9.0,aa381397add9d5347c83c415312b466a.jpg,CLUTTER_SIDEWALK,324.0,122.0,174.0,133.0
9.0,aa381397add9d5347c83c415312b466a.jpg,CLUTTER_SIDEWALK,407.0,285.0,188.0,133.0
9.0,aa381397add9d5347c83c415312b466a.jpg,CLUTTER_SIDEWALK,755.0,548.0,214.0,154.0
3.0,70e722cd70daa8591a63cdd7153c16b6.jpg,GARBAGE,785.0,726.0,202.0,153.0
8.0,9aa4a1f5afa13e35a212a86ff3fbe849.jpg,SAND_ON_ROAD,279.0,107.0,269.0,179.0
8.0,9aa4a1f5afa13e35a212a86ff3fbe849.jpg,SAND_ON_ROAD,478.0,191.0,307.0,162.0
3.0,7ee2f46c0b0c915feb94019e02998ae6.jpg,GARBAGE,634.0,576.0,315.0,266.0
3.0,566d716f1e1812804e1b6ecae24131d3.jpg,GARBAGE,815.0,721.0,254.0,208.0
3.0,566d716f1e1812804e1b6ecae24131d3.jpg,GARBAGE,757.0,685.0,255.0,199.0
